[02/Jul/2024:16:58:40 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/" [Client 51.254.49.99] [Length 275] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0" "-"
[02/Jul/2024:19:01:01 +0000] - 404 404 - GET http auth-server.gangagetaways.com "/" [Client 198.235.24.218] [Length 100] [Gzip -] [Sent-to 180.233.121.154] "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com" "-"
[04/Jul/2024:18:23:46 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/" [Client 34.241.79.193] [Length 89] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/wp-content/.git/config" [Client 83.147.52.49] [Length 122] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/www/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/backend/.git/config" [Client 83.147.52.49] [Length 119] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/login/.git/config" [Client 83.147.52.49] [Length 117] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/app/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/web/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/assets/.git/config" [Client 83.147.52.49] [Length 118] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/git/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/wp-content/themes/.git/config" [Client 83.147.52.49] [Length 129] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/css/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/http/.git/config" [Client 83.147.52.49] [Length 116] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/wp-content/plugins/.git/config" [Client 83.147.52.49] [Length 130] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/api/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/var/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/home/.git/config" [Client 83.147.52.49] [Length 116] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/vendor/.git/config" [Client 83.147.52.49] [Length 118] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/site/.git/config" [Client 83.147.52.49] [Length 116] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/back/.git/config" [Client 83.147.52.49] [Length 116] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/index/.git/config" [Client 83.147.52.49] [Length 117] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/dev/.git/config" [Client 83.147.52.49] [Length 115] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/wiki/.git/config" [Client 83.147.52.49] [Length 116] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/admin/.git/config" [Client 83.147.52.49] [Length 117] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/htdocs/.git/config" [Client 83.147.52.49] [Length 118] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:10:57:47 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/s3/.git/config" [Client 83.147.52.49] [Length 114] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:13:26:15 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/" [Client 198.235.24.180] [Length 100] [Gzip -] [Sent-to 180.233.121.154] "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com" "-"
[05/Jul/2024:14:44:13 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/.env" [Client 83.147.52.37] [Length 104] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:14:44:13 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/var/.env" [Client 83.147.52.37] [Length 108] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:14:44:13 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/.env.production.local" [Client 83.147.52.37] [Length 121] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
[05/Jul/2024:14:44:13 +0000] - 404 404 - GET https auth-server.gangagetaways.com "/.env.dev" [Client 83.147.52.37] [Length 108] [Gzip -] [Sent-to 180.233.121.154] "Go-http-client/1.1" "-"
